ringraziare	-0.008496	0.32405	-0.40932	0.37388	0.13257	-0.11831	-0.88679	0.070837	0.61527	-0.26459	-0.11354	0.24437	0.040895	-0.53195	-0.039454	0.10028	0.0080149	-0.096847	0.74043	-0.1074	0.096237	0.73166	-0.49607	0.17282	0.21248	-0.14757	0.16761	0.15617	-0.034222	0.74695	0.10514	0.19455	0.06665	-0.38295	-0.37871	0.66279	0.20348	0.20949	-0.61354	0.0073345	-0.17469	0.42796	0.099107	0.10159	-0.026628	-0.38229	0.078937	0.12406	-0.072457	-0.087661	0.025172	0.029072	-0.54672	0.087054	0.0083188	-0.091282	-0.42785	0.37232	0.25599	0.024972	0.49417	0.2302	0.14422	-0.017721	0.050977	-0.207	0.31818	0.26452	-0.30233	-0.35613	-0.12533	0.051561	0.11168	0.45743	0.36997	-0.32528	0.19828	-0.04939	-0.0048044	-0.39512	-0.30107	0.003668	0.37009	0.70221	0.3539	-0.16787	-0.1523	-0.35379	-0.077766	-0.32462	-0.29484	0.22324	0.12334	0.017001	-0.26908	-0.86745	-0.048014	-0.18901	-0.044237	0.28098
desiderare	-0.094603	0.021683	-0.1424	0.37649	-0.12157	0.041283	-0.49329	0.35299	0.38041	0.031262	-0.1403	0.23194	-0.27533	-0.17891	0.16516	-0.18027	0.039036	-0.095714	0.14117	-0.23472	0.19981	0.35728	-0.098007	0.10613	-0.028678	-0.28214	0.4375	-0.36025	-0.26925	0.40255	0.11255	0.0078737	-0.32753	-0.10252	-0.13287	0.053808	0.13136	-0.071738	-0.14324	0.0087616	0.20605	0.084273	0.25967	0.5015	0.28417	-0.036648	0.0070683	0.1081	0.24281	0.28884	-0.39948	-0.30083	-0.11707	0.10385	0.089195	-0.33668	-0.3258	0.039494	-0.24679	0.27865	0.4826	-0.35222	0.2135	-0.29206	-0.066067	0.17847	-0.0016695	0.084826	-0.27691	-0.57414	-0.08499	-0.52427	0.31029	0.028873	0.18814	-0.21252	0.30272	-0.086278	0.013382	-0.19052	-0.12024	0.13153	0.27628	0.31919	0.1643	-0.053938	0.11358	0.063124	-0.22239	-0.074154	0.053537	0.088938	0.23095	0.30222	-0.42977	-0.51103	-0.23448	0.22426	0.16099	-0.14872
attendere	0.060272	0.2899	-0.19322	-0.082027	-0.55727	0.1675	-0.69692	0.43376	0.39401	0.18685	-0.26273	0.43097	0.0079054	-0.12305	-0.37992	0.38178	-0.063402	0.35309	-0.10962	-0.020165	0.12606	0.19913	-0.098875	-0.24483	-0.014294	-0.1046	0.054223	0.061366	-0.33536	0.20617	0.0052466	0.37486	-0.36246	-0.45454	-0.18564	-0.10889	-0.34386	-0.16827	-0.32938	-0.012082	-0.19726	0.23468	-0.087717	0.22553	0.094027	-0.22664	0.31938	-0.34247	-0.049874	0.060335	-0.357	0.097181	-0.023971	0.11007	-0.1557	-0.0025801	0.048796	0.30289	0.029381	0.013099	0.35856	-0.087795	0.20181	0.039822	-0.062805	-0.096721	-0.17649	0.43684	0.012412	-0.31002	-0.017185	-0.31319	0.11431	-0.14669	0.053967	0.05178	0.0076482	-0.21764	0.0017297	-0.27134	0.49547	-0.14228	0.12389	0.46062	-0.090954	-0.45079	-0.10541	0.077327	0.087816	-0.1607	0.071809	0.18433	0.21979	-0.27384	-0.18356	-0.1962	-0.13406	0.020414	-0.047766	0.058875
avvicinare	0.43575	0.025027	0.014598	0.3125	0.2392	-0.079707	-0.45269	0.24427	0.25966	0.24635	-0.47603	0.25805	0.082012	0.22796	0.053512	0.27749	-0.22999	0.30898	0.030988	0.090835	0.088645	0.32444	-0.092174	-0.52785	0.01706	-0.042144	0.3561	-0.18654	-0.26336	0.16663	0.0021348	0.23783	-0.45031	-0.71688	-0.056103	-0.0065004	-0.10926	0.086577	-0.61289	0.40345	-0.20631	0.0065078	-0.23785	0.20899	0.03081	-0.18215	-0.039086	0.25101	0.15906	0.10454	0.0047955	0.089404	-0.22827	0.31815	-0.17885	-0.28368	-0.26266	0.42007	-0.079516	0.041308	0.47108	-0.28941	0.066489	-0.059663	0.20469	0.13375	-0.28169	0.31345	0.087243	-0.45724	0.0047795	-0.15759	0.33339	-0.19777	0.31245	0.14495	0.56556	-0.21768	-0.042963	-0.38582	0.11679	-0.033178	0.090072	0.33495	-0.12364	-0.12885	-0.13416	0.37172	-0.27521	-0.13547	0.02877	0.055815	0.46446	0.12401	0.02662	-0.10616	0.0029636	0.14396	-0.14361	-0.11911
fondare	0.32888	0.65648	-0.29584	-0.20025	-0.26305	0.074445	-0.16937	0.39424	0.40079	-0.17694	0.40118	0.15264	0.28029	0.07482	-0.35449	0.31285	-0.75081	0.20144	-0.57188	-0.17059	-0.16717	-0.079487	-0.47727	-0.040535	-0.14927	0.29306	0.2273	-0.089809	-0.29105	-0.018736	-0.048651	-0.07105	0.29933	-0.32317	-0.20901	-0.0092383	0.41627	0.015254	-0.012178	0.088763	0.27253	-0.52586	-0.38585	-0.091148	0.19946	-0.23643	0.34403	-0.029956	-0.51947	0.18824	-0.24236	-0.21114	-0.54321	-0.22539	-0.020538	-0.34456	-0.18442	0.057238	0.10161	0.35656	0.28868	0.027569	0.11013	0.14845	-0.060196	-0.019441	0.31088	-0.36382	0.1066	0.23969	0.14777	-0.20502	-0.10984	-0.71886	0.54986	0.521	0.10427	0.2082	0.20995	0.023882	-0.38991	0.51089	-0.1751	0.24961	0.52585	0.07517	0.059026	0.36656	-0.36439	0.2126	-0.233	0.013185	0.83869	-0.66031	0.035401	-0.17333	-0.11611	0.15373	-0.010031	-0.17691
provvedere	-0.038211	0.41125	-0.19339	-0.44665	-0.050291	-0.53318	-0.62498	0.050544	0.46987	0.10103	-0.25103	0.0080098	-0.0077319	-0.7217	-0.23065	0.29828	-0.30058	-0.2685	0.36053	-0.58111	0.036165	0.14702	-0.031407	0.13406	0.063569	-0.35636	0.0076255	0.49952	-0.35843	-0.065424	-0.24091	0.16592	0.19563	-0.09584	-0.10806	0.2742	-0.15785	-0.49453	-0.46954	0.41126	0.50712	-0.099071	0.077745	0.21486	0.1018	-0.62157	0.49137	-0.16996	0.081746	0.12602	-0.11135	-0.36945	-0.037878	0.30371	-0.25668	-0.20656	-0.039834	-0.038194	-0.22721	0.16974	0.14429	0.3069	0.16971	0.075381	-0.021168	0.14079	-0.56975	0.055701	0.082782	-0.42034	-0.39993	-0.026925	0.29412	0.22389	0.081326	0.090215	-0.24786	0.15568	0.07974	-0.10178	0.26426	0.060356	0.38746	0.26401	0.19547	-0.10679	0.11519	0.20207	-0.48754	-0.16639	0.25365	0.74841	-0.098607	-0.27954	-0.29706	-0.30757	-0.38263	0.44384	-0.29724	-0.44956
riservare	-0.020463	0.12568	-0.10911	0.19192	-0.041181	-0.09536	-0.74829	-0.1448	0.30913	0.18866	-0.16779	0.37356	0.056548	-0.23553	-0.015662	0.44852	-0.29813	0.63833	-0.19411	-0.012755	0.14456	0.33155	0.19752	-0.16407	-0.011832	-0.10034	-0.055165	-0.074794	-0.3387	0.08367	-0.36838	0.17164	0.34003	0.07504	-0.30892	-0.18761	-0.097786	0.10691	-0.20371	-0.013893	-0.29931	-0.14757	0.20205	0.55968	0.31023	-0.072709	0.28811	-0.082606	-0.14686	-0.12932	-0.17938	-0.33779	-0.3016	0.27458	-0.333	-0.089965	-0.19341	-0.018396	-0.23869	0.13938	0.28643	-0.0029828	0.4108	-0.034313	0.25573	0.12506	-0.12224	0.16153	-0.14913	-0.58541	-0.52407	-0.30285	0.23914	-0.089845	0.27186	-0.12452	0.026317	0.1216	-0.027621	0.12129	0.5245	0.3149	0.25122	0.54048	0.16412	-0.40522	-0.023793	0.031233	0.067197	0.40372	0.032935	-0.057184	-0.21482	0.20009	-0.42186	-0.5267	0.053666	0.13796	-0.3908	-0.14
commentare	0.14871	0.39407	-0.58779	0.22826	-0.40492	0.10789	-0.68683	-0.20016	0.20185	-0.076306	0.15118	0.59172	0.21724	-0.025955	0.1105	-0.016801	0.38672	0.10838	0.29129	0.17381	0.13293	0.36775	-0.074919	0.047287	-0.20952	-0.24444	0.36291	0.046402	-0.023232	0.1264	-0.15141	0.36612	0.42381	-0.40158	0.023396	-0.021784	0.0086588	0.18764	-0.62613	-0.03911	-0.24204	0.30697	0.18851	0.26727	0.12293	-0.2619	0.4374	0.19839	0.1975	-0.10807	-0.33022	0.14709	-0.24034	0.1244	-0.13833	-0.5424	-0.18087	0.15713	0.50494	-0.149	0.48743	0.21303	0.055592	0.28319	-0.18456	-0.19268	0.10378	-0.040895	-0.28239	-0.03797	-0.17862	-0.031108	0.20528	0.0068589	0.31864	-0.10566	0.062947	-0.089208	-0.050566	-0.43121	-0.17918	-0.019943	0.45365	0.3857	0.093007	-0.20229	0.13706	0.085568	0.02308	0.061881	-0.035201	0.028432	0.41366	-0.41217	-0.08966	-0.010705	-0.099845	-0.41126	0.21912	0.28274
denunciare	0.40544	0.5746	-0.50876	0.31622	-0.25307	0.034823	-0.29171	0.089354	0.041965	0.23611	0.078766	0.32598	0.58697	0.33376	0.026449	0.076533	-0.39799	-0.19076	0.088341	0.019886	-0.17034	0.12629	-0.03224	-0.18873	-0.086107	0.1487	-0.090071	0.4583	-0.0073234	-0.57734	0.089167	0.36131	0.93431	-0.29996	0.060107	-0.067401	0.10808	-0.21338	-0.54181	0.19506	-0.15038	-0.026956	-0.047048	-0.013916	0.055791	0.013198	0.42039	-0.43256	0.079199	0.18981	-0.2327	-0.23665	-0.40566	0.55596	0.11943	-0.35481	-0.3277	0.7191	0.12082	0.14963	0.16801	0.15494	0.37861	0.18548	0.028063	0.24273	0.31884	0.15366	0.057223	-0.45231	0.013953	-0.0070213	0.061541	0.21723	0.35314	-0.18809	-0.28419	0.092213	0.14388	-0.18485	-0.11866	0.37271	-0.070062	-0.22633	-0.082509	-0.17372	0.40453	0.072616	-0.062926	0.072805	0.32277	0.4057	0.51114	-0.51618	-0.24828	-0.072109	-0.3496	0.065585	0.10975	0.21662
discutere	-0.22856	0.47289	-0.30898	0.38853	-0.20046	-0.012148	-0.22222	0.4439	0.29776	0.19182	-0.21005	0.34386	0.1951	0.24519	0.1581	0.35163	0.020393	0.07709	0.2086	-0.31519	-0.016728	0.32501	0.14851	-0.22125	0.035176	0.22293	0.32763	0.13935	-0.062265	-0.1186	-0.44551	-0.0081611	-0.0073744	-0.31352	-0.18408	-0.19653	0.060416	0.11553	-0.3678	0.14057	0.19925	0.052387	-0.20521	0.15056	0.7379	-0.24118	0.39905	-0.03796	0.17917	0.2456	0.01126	-0.033381	-0.25794	0.2123	-0.57356	-0.46892	-0.053318	-0.088336	0.648	0.3006	0.65478	-0.28142	0.26848	0.16248	0.2754	-0.2001	0.35482	0.17227	-0.12271	-0.029651	0.30322	0.0020728	-0.097001	-0.060125	0.30237	0.17164	-0.22116	-0.36394	-0.1058	-0.2211	-0.041937	-0.097785	0.32512	0.54838	-0.060902	-0.045704	0.16332	0.12341	-0.17842	0.074856	0.092067	-0.22503	0.055868	-0.30772	-0.21227	-0.31084	0.099686	0.057314	0.00012749	0.13917
avanzare	0.70559	-0.21833	-0.11901	0.10173	-0.53893	-0.020539	-0.65277	0.65612	-0.038853	0.14201	-0.10406	-0.085494	0.13467	0.055391	0.057733	0.25559	-0.28184	0.22873	0.098151	-0.34934	0.21577	0.30858	-0.2751	-0.095414	-0.15943	-0.0025591	0.14579	-0.070154	-0.30807	-0.19225	-0.13043	0.23648	-0.16649	-0.37982	0.030309	-0.25378	-0.16993	-0.069784	-0.48846	0.08214	-0.018852	-0.1684	-0.39187	0.25824	0.083297	-0.02365	0.594	0.11442	-0.071582	0.001112	-0.44547	-0.11304	0.076965	0.086115	-0.39368	-0.007846	-0.07486	-0.24325	0.2411	0.20088	-0.022424	-0.15548	0.35883	0.14213	0.089976	-0.091194	0.073163	0.017798	-0.047134	-0.091446	0.18559	0.038483	0.20494	-0.21268	-0.056282	0.28596	0.17828	-0.48532	-0.35315	-0.37983	-0.074063	0.072172	0.17049	0.14631	0.001797	0.007188	-0.024764	0.1998	-0.07769	0.077535	0.052829	0.41335	0.54241	0.063559	-0.056305	-0.40854	-0.12841	-0.18092	-0.4275	-0.24663
nascondere	0.70672	0.42501	-0.037806	0.098297	-0.13147	-0.33791	-0.33314	0.2164	0.037659	0.32013	-0.41586	0.29279	0.13227	0.17575	-0.19421	-0.1445	0.17018	0.063917	0.33294	-0.055665	-0.024445	0.30227	-0.0075986	0.21543	0.073206	0.31061	-0.15634	-0.09822	-0.16311	0.031837	0.41596	-0.079576	0.042322	-0.40485	0.23452	-0.51067	-0.068793	0.13267	-0.074837	0.35003	-0.30778	0.2374	-0.32056	0.17851	-0.024528	-0.17717	-0.28776	-0.26151	0.1513	0.16272	-0.12478	0.25855	-0.48473	0.75737	0.15967	-0.63669	-0.061877	0.12033	-0.075885	0.45303	0.41861	0.022257	0.26601	-0.076468	0.36675	0.51384	0.068355	0.11551	-0.08478	0.03456	0.0082937	-0.30633	0.5191	0.15753	0.15609	-0.24864	0.21801	-0.18431	0.025782	-0.068164	0.23655	0.39751	-0.44823	-0.0010959	-0.10394	-0.27124	0.24962	-0.062781	-0.3534	0.069205	0.018404	-0.13265	0.55656	-0.050428	-0.078499	-0.14599	-0.22518	0.11352	-0.058363	0.060561
integrare	0.53851	0.27191	-0.21447	-0.24888	-0.11943	-0.36125	-0.27091	0.29249	0.12915	0.2248	-0.073158	-0.40229	0.13516	-0.4094	-0.13724	0.066876	-0.63663	0.047908	0.19176	-0.35953	0.41991	0.17092	-0.47368	0.02839	-0.11245	-0.063545	-0.12274	-0.17425	0.069395	-0.13649	-0.28682	-0.17892	0.086645	-0.195	-0.019103	-0.18304	-0.043225	-0.27899	-0.1084	0.015685	-0.049847	-0.11481	-0.06897	0.21667	0.51368	-0.42354	0.29865	0.24329	0.16059	0.2925	-0.39182	-0.49628	-0.054569	0.30329	-0.19249	-0.11141	0.11227	-0.5078	-0.17213	0.062841	0.45511	0.45742	0.15576	0.10006	0.32316	0.1695	0.057251	-0.19758	-0.064821	-0.16554	-0.4255	-0.091215	0.10417	-0.19835	0.2628	0.066481	-0.17746	-0.15422	-0.21025	-0.34547	-0.078361	0.053254	0.28064	0.23399	0.12684	0.35347	-0.33036	0.3616	-0.2288	0.34589	0.38031	-0.31172	0.14776	-0.081223	-0.35514	-0.16888	-0.31259	-0.10307	-0.12893	-0.63982
trasferire	-0.033579	0.29101	0.26378	0.10152	-0.03302	-0.6875	0.35288	0.27425	0.48615	0.21589	-0.032479	0.27575	0.10225	-0.36052	-0.21279	-0.046448	-0.25853	0.20873	-0.1073	0.086949	0.054651	0.22388	-0.34857	-0.40209	-0.22676	-0.14937	0.11322	0.013605	-0.18286	0.27003	-0.013516	-0.028138	0.17724	-0.47321	-0.19996	-0.047687	0.40606	-0.56828	0.26417	0.30093	0.13897	0.197	-0.4152	0.54797	0.45951	-0.50138	0.6768	-0.28685	-0.47601	0.32379	-0.2581	-0.058862	0.18851	0.6713	-0.36105	-0.2285	-0.33223	0.008628	-0.17336	0.056803	0.39217	-0.057749	0.089069	0.053352	-0.11109	0.50635	-0.14621	-0.080149	0.025647	-0.33526	-0.12316	-0.20299	0.26292	-0.42381	0.10301	0.54938	-0.0073556	0.1771	-0.078227	-0.28028	-0.21774	0.31276	0.037782	0.22138	0.24888	-0.17182	0.037385	-0.04001	0.0029135	0.094418	-0.029543	0.32363	0.2089	-0.47743	0.030925	-0.433	-0.26595	0.30431	-0.344	-0.31994
dividere	0.47047	0.2423	-0.002023	0.25883	0.019663	-0.45445	-0.17159	0.35059	0.36114	0.047036	-0.31953	0.14715	0.35714	0.11739	0.18871	-0.11491	-0.45402	0.053274	0.18702	-0.047524	-0.59473	0.3678	0.067561	-0.020043	-0.014818	0.10288	0.37458	0.067635	0.40613	0.099483	-0.31931	-0.19676	-0.14514	0.1081	-0.01415	-0.69379	-0.10172	-0.28155	0.43688	-0.24948	-0.1461	-0.25577	-0.34916	0.50289	0.2424	-0.28097	0.36942	-0.19212	0.024071	-0.075172	-0.19587	-0.010041	-0.23639	0.31512	-0.20048	-0.19559	-0.010873	-0.029555	-0.27294	-0.29621	0.68803	-0.1716	0.16042	0.17267	0.33167	-0.25223	0.048811	-0.046417	-0.35432	0.13039	-0.09839	-0.38719	-0.166	-0.47174	0.18837	-0.10149	0.38598	-0.035249	-0.37116	-0.069444	0.44544	0.039975	0.10368	0.3366	0.047787	-0.013543	0.33229	0.25923	0.02266	0.25752	0.0093187	0.18773	0.35637	-0.23487	-0.35626	-0.20084	-0.0007178	0.10883	0.066932	-0.03531
investire	0.55267	0.36584	-0.1035	-0.040063	-0.022754	-0.29457	-0.31883	0.35735	-0.058558	0.31362	-0.35316	0.26295	-0.0074432	0.14032	-0.13461	0.28464	-0.02889	0.057207	-0.31681	0.024151	0.13917	-0.17256	-0.3401	-0.393	-0.3288	-0.023791	0.017516	0.43266	-0.00079557	0.20968	-0.067871	0.061948	-0.069884	-0.18917	-0.24635	0.4048	0.3073	-0.18267	-0.31884	0.11052	0.16289	0.30862	-0.4182	0.35505	0.53478	-0.33202	0.43002	0.052228	0.08543	0.13783	-0.4866	0.098845	-0.12066	-0.29815	-0.56926	-0.26949	-0.38271	-0.12418	-0.27809	0.37652	0.0018316	-0.061586	0.1943	0.34649	0.31065	0.1845	0.042319	-0.09445	-0.17735	-0.33409	0.079005	-0.30302	0.016848	-0.18418	0.3613	0.081524	0.07744	-0.13188	0.03442	-0.16647	0.1946	0.37551	-0.097615	0.50853	0.0088108	-0.37625	0.32306	-0.53757	-0.076496	0.19348	0.30199	0.191	0.48601	-0.58087	-0.11756	-0.045531	-0.051355	-0.2804	-0.20769	-0.39983
coprire	0.60846	0.20511	0.052656	-0.32858	-0.19345	-0.46944	-0.31073	-0.034512	0.068269	0.34806	-0.3875	0.28664	0.50023	-0.079611	-0.20298	0.13993	-0.10697	-0.058339	-0.025724	-0.055231	-0.21497	0.16912	-0.021139	-0.30092	-0.21487	0.10648	0.020859	0.40243	-0.25901	0.1531	0.28624	-0.11796	-0.144	0.048153	0.32984	-0.39189	-0.011838	-0.13399	-0.063287	-0.13715	-0.24365	0.43736	-0.24983	0.31235	0.032502	-0.21781	0.10694	-0.2422	0.27024	0.16887	-0.1799	-0.39937	-0.68587	0.44378	0.1537	-0.24525	-0.24063	-0.37119	-0.26645	0.18057	0.073383	0.21281	0.39023	-0.11399	0.78378	0.51802	-0.22005	0.19387	-0.35817	0.01546	-0.009395	0.049981	0.029484	0.1942	-0.059426	0.025332	0.21961	0.18404	-0.26726	-0.10357	0.5727	0.22283	0.21861	0.26529	-0.24303	0.16223	0.45498	-0.20181	-0.2608	0.2523	0.25649	0.25219	0.35595	0.17106	-0.023457	-0.38648	-0.25498	-0.44113	-0.35811	-0.41543
manifestare	0.3099	0.32811	-0.42898	0.12167	-0.47283	0.39945	-0.037553	0.32908	0.45965	0.18376	-0.18101	0.44542	0.16458	0.0081015	-0.082844	-0.18762	-0.29111	0.22619	-0.055942	-0.043992	0.03516	0.47298	-0.13844	-0.23385	-0.10029	-0.071991	0.29585	0.32968	0.062267	-0.046681	-0.023733	0.40119	0.18983	-0.16963	0.085687	0.05311	0.18799	-0.28095	-0.70324	0.62864	-0.18089	-0.25597	-0.1538	0.016491	0.11589	-0.56209	-0.32229	0.081229	-0.059323	0.1437	-0.30441	-0.24185	-0.10544	0.28316	0.038521	0.30579	-0.16967	0.21274	0.02326	0.11037	0.50019	-0.17581	0.54609	0.35463	0.33231	0.31592	0.66938	0.12062	-0.46362	-0.16882	-0.022179	-0.053942	-0.2295	0.049679	0.080437	-0.18411	0.046105	-0.3824	0.22845	0.0044061	0.080627	0.11227	-0.29824	-0.13286	-0.14039	-0.46248	0.075203	0.10008	-0.14863	0.42291	0.060459	0.079064	0.37202	-0.32434	-0.14208	-0.77181	-0.14282	0.10542	-0.067187	0.0020733
visitare	0.59352	0.15199	-0.15794	0.32635	0.010407	-0.023708	-0.4857	-0.11668	0.49943	0.27761	-0.27609	0.11561	-0.21808	0.016216	-0.47727	-0.2966	0.057452	0.11191	0.11873	0.37183	-0.12851	0.18424	-0.39792	-0.17168	0.49312	-0.08114	0.21981	-0.34765	-0.20966	0.69507	-0.20959	0.13381	0.20281	-0.48872	-0.53724	-0.43033	0.34145	-0.29013	-0.16653	0.077283	0.23396	-0.04303	0.4153	-0.18	0.4146	-0.28979	0.43433	-0.61477	-0.15922	-0.090726	-0.26038	0.28682	0.29948	0.60751	0.11945	-0.42752	-0.65135	0.1147	-0.022209	0.25594	0.74244	-0.037731	0.08304	-0.26986	-0.23051	0.51149	0.24164	0.098934	0.011221	-0.28029	0.11448	-0.44799	0.23864	-0.11947	0.19238	-0.074257	0.1735	0.14401	0.20684	-0.43393	-0.15186	0.65884	0.598	0.78363	-0.33386	0.12806	-0.11737	0.019105	0.13644	0.11631	-0.13899	-0.042031	0.085825	0.023696	-0.069013	-0.84573	0.081319	-0.062493	-0.20653	0.11313
riflettere	0.09254	0.61557	-0.504	0.16513	0.055151	0.14426	-0.19368	0.33422	-0.097627	0.35363	-0.11536	0.2767	0.09241	0.13123	0.12321	-0.12249	-0.014762	0.36292	0.12807	-0.0083931	0.11142	0.10012	0.026649	-0.18002	-0.098955	-0.11462	0.33303	-0.19312	-0.072193	0.057372	-0.018925	0.27836	-0.4511	-0.37418	-0.13509	0.14067	0.24135	0.04601	-0.66495	-0.091475	0.15276	0.25056	-0.23875	0.26229	0.41639	-0.15296	-0.093723	0.27462	0.030735	0.22595	-0.2749	0.018984	-0.28648	0.23637	-0.027203	-0.27365	-0.21013	0.049027	0.13919	0.17312	0.65406	-0.20765	0.071248	0.076003	0.53765	0.10636	0.068651	-0.0037191	-0.56753	-0.018709	0.1913	-0.14443	0.017775	-0.080232	0.38761	-0.16988	-0.014666	-0.33003	0.062863	-0.16294	-0.021525	0.072324	0.12214	0.41399	0.22093	0.066589	0.40707	0.062691	-0.19408	0.12665	0.10308	-0.051421	0.24544	-0.50559	-0.33403	-0.18681	-0.044987	-0.039237	0.22324	0.12172
rilasciare	-0.047597	0.54985	-0.37516	0.15574	-0.55946	-0.32236	-0.42128	-0.48919	0.045787	0.43286	0.051902	-0.0031266	0.34576	-0.66736	-0.58312	0.16879	-0.21498	-0.29223	0.18692	0.15331	1.0668	0.12602	-0.63354	-0.08355	-0.45605	0.177	0.52628	0.082441	-0.33195	0.018688	0.34735	0.13858	0.67334	-0.51937	-0.49466	-0.092275	-0.26216	0.085261	-0.15637	0.057458	-0.12861	-0.27453	-0.090818	-0.014227	0.38561	0.10421	0.46055	-0.30562	0.076214	0.7751	-0.24176	-0.22661	0.15354	0.18665	0.13711	-0.32178	0.023279	-0.052471	-0.10248	-0.2676	0.38247	0.18255	0.35798	0.348	0.40783	-0.088343	-0.10783	0.22156	0.055954	-0.78055	-0.28679	-0.078438	0.50075	-0.49803	-0.67703	0.55963	-0.15684	0.45996	0.027325	0.12003	0.12745	0.12131	0.58426	0.050298	-0.056894	-0.23489	-0.065627	0.20499	-0.24626	0.46366	0.097426	0.27521	0.22703	-0.038024	0.15136	-0.47534	-0.42407	-0.058464	0.015135	0.12901
dipendere	-0.071934	1.0012	0.30872	-0.1187	-0.22388	-0.16134	-0.29815	-0.065008	0.097622	0.10545	0.0013334	-0.15288	0.084873	-0.038553	-0.23188	-0.094283	-0.12135	-0.086551	0.18778	-0.40897	0.48574	0.2464	0.012768	0.12197	-0.45116	-0.1009	0.33413	0.14504	0.0026327	0.09909	0.21508	0.082008	-0.29406	0.14709	0.17273	0.10609	-0.31335	-0.41763	-0.099425	0.04205	-0.054121	-0.12129	-0.33257	0.26321	0.42088	-0.42663	0.32978	0.14177	-0.33384	-0.086817	-0.65413	0.089673	-0.49049	0.13816	-0.11854	0.083332	-0.41744	-0.056331	-0.25623	-0.048321	0.64459	-0.012265	0.24527	0.51275	0.29868	0.11468	-0.097938	0.18275	0.020718	-0.10229	0.16317	-0.39231	-0.01854	-0.092704	-0.040607	-0.25585	0.12253	-0.58495	0.21829	-0.17399	0.12804	0.35089	0.044856	0.0094283	0.1804	-0.13868	0.17503	0.059544	-0.25694	0.0070124	-0.16529	-0.25927	0.22305	-0.51247	-0.33814	-0.25319	0.026792	-0.10259	-0.2114	-0.17751
ritornare	0.074645	0.12288	-0.094071	0.21204	-0.10852	-0.17506	-0.16545	0.45431	0.12961	0.16199	-0.10738	0.38339	-0.1017	-0.12185	-0.014486	0.031979	-0.059886	0.21614	-0.047258	-0.025232	-0.13151	0.3913	-0.4639	-0.18532	-0.013307	0.01528	0.18554	-0.30433	-0.31151	0.32744	0.26131	0.12673	-0.33959	-0.36871	-0.24013	-0.31337	0.065546	-0.23814	0.085914	0.049581	0.032363	0.070211	-0.45915	0.13424	0.42156	-0.41931	0.24925	-0.063225	-0.07326	-0.018736	-0.16327	-0.024584	-0.11786	0.11453	-0.19659	-0.31567	0.049507	0.60057	-0.22479	-0.35947	0.35768	-0.16312	0.035686	0.11038	0.078833	0.45614	-0.055642	0.22633	-0.21748	-0.2805	0.3596	-0.024428	0.19153	-0.121	0.19144	0.15161	0.12194	0.10095	-0.028961	-0.25021	0.12946	-0.0076912	-0.12357	0.51853	0.1042	-0.048022	0.12994	0.086838	-0.010631	-0.30447	-0.11314	-0.030624	0.34152	-0.15758	-0.013772	-0.40347	0.0022224	0.32208	-0.097287	0.051879
meritare	0.40089	0.10305	-0.22859	0.41967	-0.12804	0.16425	-0.43197	0.22948	0.081644	0.17523	0.1866	0.39397	-0.1196	-0.22311	-0.28163	0.40755	0.079204	0.30041	-0.048818	-0.33372	0.12538	0.18501	-0.12989	-0.035025	0.22237	0.11293	-0.090832	0.17742	-0.26855	0.3501	-0.021826	0.29796	-0.049522	-0.11402	-0.19259	0.067035	0.040745	0.099945	-0.082728	-0.27414	-0.25895	0.741	0.17949	0.34546	0.21988	-0.125	0.29198	0.31403	-0.19051	-0.39822	-0.25732	-0.068563	-0.61433	0.043259	0.056556	-0.54755	-0.2043	0.51175	0.0917	-0.065402	0.21861	0.065909	0.026186	0.26407	0.19637	-0.34	0.2414	0.59482	-0.44093	-0.010723	-0.23017	0.099956	0.18255	-0.0075601	0.21893	-0.52197	0.007542	-0.16868	0.10021	-0.0057028	-0.022075	0.81614	0.31175	0.32878	0.085932	0.17745	0.18892	-0.26333	0.016896	-0.066942	-0.341	-0.26335	0.16387	-0.053348	-0.4043	-0.50278	0.083405	0.26521	0.1219	-0.12015
postare	0.34389	0.46026	-0.19184	-0.2121	0.17082	-0.028631	-0.43561	0.26303	-0.4385	-0.090695	0.0015408	-0.27005	-0.21881	-0.15132	0.0067806	0.28881	0.097955	0.13029	0.98904	0.88547	0.30283	-0.05664	-0.35863	0.14775	0.13233	-0.20596	0.25496	-0.68671	-0.28942	-0.24559	0.11532	-0.7077	0.4652	-0.51511	-0.38052	0.33812	0.16965	-0.53416	-0.62731	-0.13776	-0.74237	0.48038	0.13939	0.11339	0.17278	-0.74779	0.82269	-0.48467	0.39765	0.11705	0.13386	0.15879	-0.75873	0.094805	-0.31371	-0.30683	-0.12777	-0.17148	0.27009	-0.34448	0.73457	-0.023394	0.53306	0.16786	0.93371	0.068123	0.79643	0.31406	0.54874	0.2267	-0.12699	-0.40336	0.18352	0.077054	0.29134	-0.84861	0.25561	0.48327	0.52263	-0.47531	-0.042215	-0.15784	0.013865	0.59743	0.50786	0.037201	0.26057	0.089376	0.52591	-0.27632	-0.32348	-0.35449	0.23761	0.13469	0.012471	-0.024645	0.29219	0.3873	-0.4539	0.26544
